,0,1,2,3,4
36,12.0,173.73737373737376,1.5,1.4,17.767671585083008
37,6.0,153.53535353535355,1.5,0.7,15.72933578491211
38,6.0,131.31313131313132,1.5,1.4,20.622901916503906
39,12.0,159.5959595959596,2.5,1.4,31.823955535888672
40,12.0,157.5757575757576,2.5,1.4,12.546208381652832
41,6.0,200.0,2.5,0.7777777777777777,27.152944564819336
42,12.0,200.0,1.5,1.4,20.51869010925293
43,6.0,165.65656565656568,2.5,0.7,20.091955184936523
44,12.0,107.07070707070707,2.5,0.7,9.809714317321777
45,6.0,66.66666666666667,1.5,1.4,7.223217487335205
46,6.0,123.23232323232324,2.5,0.7,17.869062423706055
47,6.0,200.0,1.5,0.7,20.69525718688965
48,12.0,133.33333333333334,1.5,0.7,15.712255477905273
49,6.0,139.3939393939394,2.5,0.7,29.474611282348633
50,6.0,64.64646464646465,2.2777777777777777,0.7777777777777777,7.947575569152832
51,6.0,133.33333333333334,2.2777777777777777,0.7,15.29954719543457
52,6.0,137.37373737373738,2.1666666666666665,1.4,16.235925674438477
53,7.0,52.525252525252526,1.9444444444444444,1.2444444444444445,5.743974685668945
54,7.0,72.72727272727273,1.5,0.7777777777777777,10.832493782043457
55,7.0,78.7878787878788,1.8333333333333333,0.7777777777777777,8.624445915222168
56,8.0,46.46464646464647,1.6111111111111112,0.7,6.193081378936768
57,10.0,191.91919191919195,2.1666666666666665,1.2444444444444445,22.601411819458008
58,11.0,14.141414141414142,2.5,1.1666666666666665,3.2654454708099365
59,11.0,80.80808080808082,1.8333333333333333,1.2444444444444445,12.201048851013184
60,8.0,183.83838383838386,2.1666666666666665,1.3222222222222222,29.670085906982422
61,9.0,175.75757575757578,2.1666666666666665,1.3222222222222222,19.211877822875977
62,6.0,185.85858585858588,1.5,0.7,31.130098342895508
63,6.0,185.85858585858588,2.5,1.4,18.252906799316406
64,10.0,183.83838383838386,1.5,0.7,33.39768600463867
65,10.0,185.85858585858588,1.5,1.4,25.87454605102539
66,12.0,183.83838383838386,1.5,0.7,14.318289756774902
67,8.0,185.85858585858588,1.5,0.7,25.5998477935791
68,6.0,200.0,1.5,0.7,20.69525718688965
69,6.0,177.7777777777778,1.5,0.7,28.23137092590332
70,6.0,159.5959595959596,1.5,0.7,15.926055908203125
71,12.0,113.13131313131314,1.5,1.4,13.091200828552246
72,8.0,181.81818181818184,1.5,0.7,15.69178581237793
73,12.0,200.0,1.5,0.7,26.212512969970703
74,12.0,147.4747474747475,2.5,0.7,19.559669494628906
75,6.0,98.98989898989899,2.5,0.7,13.674469947814941
76,6.0,191.91919191919195,1.5,0.7,17.95712661743164
77,12.0,200.0,2.5,1.4,25.388608932495117
78,12.0,163.63636363636365,2.5,1.4,24.342248916625977
79,6.0,169.69696969696972,2.5,1.4,17.332496643066406
80,6.0,0.0,1.5,0.7,1.1324756145477295
81,12.0,155.55555555555557,1.5,1.4,19.986980438232422
82,12.0,129.2929292929293,1.5,1.4,22.26611328125
83,6.0,121.21212121212122,2.5,0.7,15.780679702758789
84,12.0,193.93939393939394,1.5,0.7,23.297086715698242
85,12.0,169.69696969696972,1.5,0.7,25.26144027709961
86,12.0,139.3939393939394,1.5,1.4,18.222442626953125
87,6.0,30.303030303030305,1.5,1.4,4.346073150634766
88,12.0,175.75757575757578,2.5,0.7,30.347911834716797
89,12.0,173.73737373737376,1.5,1.4,17.767671585083008
90,12.0,200.0,2.5,0.7,22.3664608001709
91,6.0,149.4949494949495,2.5,1.4,14.554400444030762
92,6.0,200.0,2.5,1.4,32.57075500488281
93,6.0,200.0,2.5,1.3222222222222222,29.08436393737793
94,6.0,200.0,2.388888888888889,1.4,25.464351654052734
95,6.0,193.93939393939394,2.5,1.4,24.985321044921875
96,6.0,200.0,1.5,1.4,23.12278175354004
97,12.0,189.89898989898992,2.5,1.4,23.362567901611328
98,12.0,94.94949494949496,1.5,1.4,10.9758882522583
99,6.0,179.79797979797982,2.5,0.7,25.731224060058594
100,6.0,2.0202020202020203,2.5,1.1666666666666665,1.398034930229187
101,6.0,143.43434343434345,1.9444444444444444,0.8555555555555555,18.999835968017578
102,8.0,28.282828282828284,1.5,0.7,5.270581245422363
103,8.0,149.4949494949495,2.5,0.7,16.67098617553711
104,8.0,157.5757575757576,1.6111111111111112,1.3222222222222222,22.236581802368164
105,8.0,183.83838383838386,1.7222222222222223,0.7777777777777777,25.292253494262695
106,9.0,197.97979797979798,1.9444444444444444,1.0888888888888888,30.43307876586914
107,10.0,70.70707070707071,2.2777777777777777,0.8555555555555555,9.489689826965332
108,11.0,0.0,2.5,1.0888888888888888,1.7905417680740356
109,11.0,56.56565656565657,2.2777777777777777,1.2444444444444445,10.403420448303223
110,12.0,193.93939393939394,2.5,1.4,26.05223274230957
111,6.0,195.95959595959596,1.5,0.7,26.963716506958008
112,12.0,200.0,1.5,0.7,26.212512969970703
113,6.0,200.0,2.5,1.4,32.57075500488281
114,12.0,171.71717171717174,2.5,1.4,31.486452102661133
115,6.0,171.71717171717174,2.5,1.4,28.148569107055664
116,12.0,169.69696969696972,1.5,0.7,25.26144027709961
117,12.0,177.7777777777778,2.5,1.4,19.148719787597656
118,6.0,200.0,2.5,1.3222222222222222,29.08436393737793
119,6.0,121.21212121212122,1.5,1.4,18.691865921020508
120,12.0,165.65656565656568,2.5,1.4,13.958357810974121
121,6.0,189.89898989898992,2.5,1.4,16.547893524169922
122,10.0,173.73737373737376,1.5,0.7,14.270272254943848
123,6.0,197.97979797979798,2.5,1.4,23.332660675048828
124,6.0,200.0,1.5,0.7,20.69525718688965
125,12.0,200.0,2.5,1.4,25.388608932495117
126,12.0,105.05050505050505,2.5,0.7,14.22092056274414
127,12.0,131.31313131313132,2.5,0.7,20.301259994506836
128,6.0,88.8888888888889,1.5,1.4,12.208125114440918
129,12.0,193.93939393939394,1.5,0.7,23.297086715698242
130,6.0,167.6767676767677,2.5,0.7,24.79181480407715
131,6.0,133.33333333333334,1.5,1.4,19.38085174560547
132,12.0,200.0,2.5,0.7,22.3664608001709
133,12.0,117.17171717171718,2.5,0.7,19.853445053100586
134,6.0,177.7777777777778,2.5,1.4,17.295888900756836
135,6.0,44.44444444444445,2.5,1.4,6.503584861755371
136,12.0,139.3939393939394,1.5,1.4,18.222442626953125
137,6.0,163.63636363636365,1.5,1.4,28.872526168823242
138,6.0,165.65656565656568,1.5,1.4,21.603002548217773
139,12.0,187.8787878787879,1.5,1.4,21.517648696899414
140,6.0,200.0,1.5,1.4,23.12278175354004
141,6.0,111.11111111111111,1.5,1.4,14.184192657470703
142,6.0,159.5959595959596,2.5,0.7,20.67154884338379
143,12.0,125.25252525252526,1.5,1.4,16.676605224609375
144,12.0,200.0,1.5,1.4,20.51869010925293
145,6.0,200.0,2.5,0.7,24.561460494995117
146,12.0,155.55555555555557,1.5,1.4,19.986980438232422
147,6.0,193.93939393939394,2.5,0.7,30.080114364624023
148,6.0,193.93939393939394,1.5,1.4,23.9864501953125
149,12.0,193.93939393939394,2.5,0.7,24.812910079956055
150,6.0,52.525252525252526,1.6111111111111112,1.1666666666666665,6.245461940765381
151,6.0,54.54545454545455,2.0555555555555554,1.3222222222222222,8.167346954345703
152,6.0,107.07070707070707,2.1666666666666665,1.0888888888888888,9.983688354492188
153,7.0,56.56565656565657,2.388888888888889,1.2444444444444445,8.02609634399414
154,7.0,107.07070707070707,1.8333333333333333,1.4,19.10015106201172
155,8.0,183.83838383838386,2.0555555555555554,1.3222222222222222,25.649986267089844
156,9.0,143.43434343434345,1.8333333333333333,1.011111111111111,18.278581619262695
157,11.0,58.58585858585859,1.9444444444444444,0.8555555555555555,10.37196159362793
158,11.0,68.68686868686869,1.6111111111111112,1.011111111111111,8.577360153198242
159,11.0,171.71717171717174,1.6111111111111112,0.9333333333333333,29.558568954467773
160,6.0,171.71717171717174,2.5,1.4,28.148569107055664
161,11.0,163.63636363636365,2.5,1.4,19.552644729614258
162,12.0,177.7777777777778,2.5,0.7,21.10562515258789
163,6.0,175.75757575757578,1.5,0.7,29.832429885864258
164,7.0,173.73737373737376,1.5,1.4,26.889137268066406
165,6.0,195.95959595959596,1.5,0.7,26.963716506958008
166,12.0,200.0,1.5,1.4,20.51869010925293
167,6.0,187.8787878787879,1.5,0.7,24.5517635345459
168,6.0,169.69696969696972,1.5,0.7,19.760461807250977
169,6.0,177.7777777777778,2.5,1.4,17.295888900756836
170,12.0,189.89898989898992,1.5,0.7,21.097126007080078
171,12.0,0.0,2.5,0.7,1.6602364778518677
172,12.0,127.27272727272728,1.5,1.4,13.892651557922363
173,12.0,171.71717171717174,1.5,1.4,25.517507553100586
174,6.0,200.0,2.5,0.7,24.561460494995117
175,6.0,193.93939393939394,2.5,1.4,24.985321044921875
176,12.0,90.90909090909092,1.5,1.4,16.30990219116211
177,12.0,28.282828282828284,2.5,1.4,4.453095436096191
178,12.0,173.73737373737376,1.5,0.7,21.761568069458008
179,6.0,155.55555555555557,1.5,1.4,21.647607803344727
180,6.0,200.0,1.5,1.4,23.12278175354004
181,6.0,191.91919191919195,1.5,1.4,26.794757843017578
182,12.0,153.53535353535355,1.5,0.7,18.395105361938477
183,6.0,191.91919191919195,2.5,0.7,22.332141876220703
184,6.0,181.81818181818184,1.5,0.7,22.330888748168945
185,6.0,82.82828282828284,2.5,0.7,8.36484432220459
186,6.0,165.65656565656568,1.5,1.4,21.603002548217773
187,6.0,135.35353535353536,2.5,0.7,20.08173942565918
188,12.0,181.81818181818184,1.5,1.4,19.606454849243164
189,9.0,171.71717171717174,2.5,0.7,20.972755432128906
190,6.0,193.93939393939394,1.5,1.4,23.9864501953125
191,6.0,121.21212121212122,2.5,0.7,15.780679702758789
192,6.0,149.4949494949495,2.5,0.7,20.501811981201172
193,12.0,195.95959595959596,2.5,0.7,22.95332145690918
194,6.0,173.73737373737376,1.5,1.4,17.146015167236328
195,12.0,167.6767676767677,1.5,0.7,16.02105712890625
196,6.0,200.0,1.5,0.7,20.69525718688965
197,6.0,187.8787878787879,2.5,1.4,27.697002410888672
198,6.0,187.8787878787879,1.5,1.4,22.29078483581543
199,12.0,101.01010101010101,1.5,0.7,18.11312484741211
200,6.0,40.40404040404041,1.5,1.1666666666666665,6.870054244995117
201,7.0,78.7878787878788,1.8333333333333333,0.8555555555555555,12.24429702758789
202,8.0,32.323232323232325,2.5,0.7777777777777777,4.97394323348999
203,9.0,2.0202020202020203,1.6111111111111112,0.8555555555555555,1.3435298204421997
204,10.0,103.03030303030303,1.8333333333333333,1.3222222222222222,15.835820198059082
205,11.0,84.84848484848486,1.8333333333333333,0.8555555555555555,13.254115104675293
206,12.0,0.0,1.7222222222222223,1.0888888888888888,1.961585283279419
207,12.0,36.36363636363637,2.0555555555555554,0.7,5.952061653137207
208,12.0,42.42424242424243,2.1666666666666665,0.8555555555555555,8.462224006652832
209,12.0,90.90909090909092,2.2777777777777777,1.4,10.034388542175293
210,8.0,111.11111111111111,1.5,0.8555555555555555,19.544702529907227
211,12.0,117.17171717171718,2.5,1.4,15.128698348999023
212,6.0,109.0909090909091,2.5,0.7,18.29632568359375
213,6.0,113.13131313131314,1.5,1.4,12.45328426361084
214,12.0,109.0909090909091,1.8333333333333333,0.7,14.596946716308594
215,6.0,103.03030303030303,1.5,0.7,17.0223331451416
216,12.0,135.35353535353536,2.5,0.7,18.802776336669922
217,12.0,145.45454545454547,2.5,0.7,18.40616226196289
218,6.0,139.3939393939394,2.5,0.7,29.474611282348633
219,6.0,141.41414141414143,1.5,1.4,23.44051742553711
220,6.0,135.35353535353536,2.5,0.7,20.08173942565918
221,6.0,153.53535353535355,2.5,0.7,29.414480209350586
222,6.0,159.5959595959596,2.5,0.7,20.67154884338379
223,6.0,147.4747474747475,2.5,0.7,16.43219566345215
224,12.0,155.55555555555557,1.5,1.4,19.986980438232422
225,6.0,153.53535353535355,1.5,1.4,20.901647567749023
226,12.0,173.73737373737376,2.5,0.7,23.24686050415039
227,6.0,181.81818181818184,1.5,1.4,19.872201919555664
228,6.0,169.69696969696972,1.5,1.4,16.894582748413086
229,12.0,193.93939393939394,2.5,0.7,24.812910079956055
230,6.0,200.0,1.5,1.4,23.12278175354004
231,12.0,185.85858585858588,2.5,0.7,23.680662155151367
232,6.0,191.91919191919195,2.5,0.7,22.332141876220703
233,12.0,200.0,2.5,0.7,22.3664608001709
234,12.0,191.91919191919195,1.5,1.4,29.161867141723633
235,12.0,189.89898989898992,1.5,1.4,36.647212982177734
236,12.0,62.62626262626263,2.5,1.4,13.11169719696045
237,12.0,187.8787878787879,1.5,1.4,21.517648696899414
238,6.0,127.27272727272728,1.5,1.4,14.915204048156738
239,12.0,163.63636363636365,2.5,0.7,18.534204483032227
240,12.0,18.181818181818183,1.5,1.4,4.410226345062256
241,12.0,195.95959595959596,1.5,1.4,23.81462860107422
242,6.0,54.54545454545455,1.5,0.7,5.753620624542236
243,12.0,179.79797979797982,1.5,1.4,23.190479278564453
244,6.0,189.89898989898992,1.5,1.4,17.818889617919922
245,12.0,72.72727272727273,1.5,1.4,8.581133842468262
246,12.0,200.0,1.5,1.4,20.51869010925293
247,6.0,200.0,2.5,0.7,24.561460494995117
248,6.0,92.92929292929294,2.5,0.7,9.565349578857422
249,12.0,127.27272727272728,1.5,0.7,13.26610279083252
250,6.0,54.54545454545455,2.2777777777777777,1.2444444444444445,7.470952033996582
251,6.0,133.33333333333334,1.7222222222222223,1.3222222222222222,14.951801300048828
252,6.0,149.4949494949495,1.6111111111111112,1.011111111111111,22.575342178344727
253,7.0,44.44444444444445,2.1666666666666665,0.7,5.85839319229126
254,7.0,66.66666666666667,1.8333333333333333,1.1666666666666665,11.167856216430664
255,8.0,30.303030303030305,1.5,1.1666666666666665,6.535112380981445
256,10.0,84.84848484848486,1.9444444444444444,1.4,12.095453262329102
257,12.0,56.56565656565657,1.9444444444444444,1.011111111111111,9.507641792297363
258,12.0,78.7878787878788,2.0555555555555554,0.7,10.444010734558105
259,12.0,173.73737373737376,1.7222222222222223,0.7777777777777777,28.207969665527344
260,9.0,165.65656565656568,1.6111111111111112,0.7,23.81243324279785
261,10.0,181.81818181818184,2.5,1.4,23.39305305480957
262,12.0,171.71717171717174,2.5,1.4,31.486452102661133
263,12.0,157.5757575757576,2.5,1.4,12.546208381652832
264,8.0,173.73737373737376,2.5,1.4,20.816442489624023
265,12.0,175.75757575757578,2.5,1.4,16.783214569091797
266,12.0,169.69696969696972,1.5,0.7,25.26144027709961
267,9.0,195.95959595959596,1.5,0.7,27.917438507080078
268,12.0,200.0,2.5,1.4,25.388608932495117
269,6.0,200.0,2.5,1.4,32.57075500488281
270,6.0,200.0,1.5,0.7,20.69525718688965
271,6.0,191.91919191919195,2.5,1.4,23.14080810546875
272,12.0,0.0,2.5,0.7,1.6602364778518677
273,12.0,191.91919191919195,2.5,0.7,28.989582061767578
274,12.0,191.91919191919195,1.5,1.4,29.161867141723633
275,12.0,109.0909090909091,2.5,0.7,14.731134414672852
276,12.0,195.95959595959596,2.5,1.4,24.781049728393555
277,12.0,187.8787878787879,1.5,0.7,23.634397506713867
278,12.0,141.41414141414143,1.5,0.7,17.086286544799805
279,12.0,200.0,1.5,0.7,26.212512969970703
280,6.0,98.98989898989899,1.5,1.4,11.658620834350586
281,12.0,123.23232323232324,1.5,0.7,13.222867965698242
282,6.0,185.85858585858588,1.5,0.7,31.130098342895508
283,6.0,187.8787878787879,1.5,0.7,24.5517635345459
284,6.0,179.79797979797982,1.5,0.7,21.24154281616211
285,6.0,195.95959595959596,2.5,1.4,34.170536041259766
286,6.0,195.95959595959596,2.5,0.7,28.650053024291992
287,6.0,193.93939393939394,1.5,1.4,23.9864501953125
288,6.0,200.0,2.5,1.3222222222222222,29.08436393737793
289,6.0,167.6767676767677,1.5,1.4,26.56201171875
290,6.0,16.161616161616163,2.5,1.4,2.653639554977417
291,6.0,167.6767676767677,2.5,0.7,24.79181480407715
292,6.0,200.0,2.5,0.7,24.561460494995117
293,12.0,167.6767676767677,2.5,1.4,25.562715530395508
294,6.0,115.15151515151516,1.5,1.4,17.89934539794922
295,6.0,159.5959595959596,1.5,0.7,15.926055908203125
296,12.0,187.8787878787879,2.5,1.4,29.478116989135742
297,6.0,187.8787878787879,2.5,1.4,27.697002410888672
298,12.0,193.93939393939394,2.5,0.7,24.812910079956055
299,6.0,143.43434343434345,2.5,1.4,20.08218765258789
300,6.0,44.44444444444445,2.5,1.011111111111111,4.934514045715332
301,7.0,141.41414141414143,2.0555555555555554,1.2444444444444445,20.497697830200195
302,10.0,46.46464646464647,1.9444444444444444,0.7777777777777777,7.831313133239746
303,10.0,86.86868686868688,1.6111111111111112,1.2444444444444445,13.719978332519531
304,10.0,109.0909090909091,1.7222222222222223,1.2444444444444445,14.440485000610352
305,10.0,127.27272727272728,2.5,0.9333333333333333,13.856176376342773
306,10.0,151.51515151515153,2.2777777777777777,1.011111111111111,16.111862182617188
307,10.0,159.5959595959596,1.7222222222222223,0.7,20.02463722229004
308,10.0,189.89898989898992,2.5,0.7,20.9897518157959
309,12.0,139.3939393939394,1.9444444444444444,0.7,20.134279251098633
310,7.0,183.83838383838386,1.5,0.7,27.081859588623047
311,7.0,175.75757575757578,1.5,0.7,18.644081115722656
312,12.0,183.83838383838386,1.5,1.4,23.390226364135742
313,6.0,183.83838383838386,2.5,1.4,24.719099044799805
314,6.0,185.85858585858588,1.5,0.7,31.130098342895508
315,6.0,187.8787878787879,1.5,1.4,22.29078483581543
316,12.0,0.0,1.5,1.4,1.6996654272079468
317,12.0,68.68686868686869,1.5,0.7,9.174406051635742
318,6.0,200.0,1.5,0.7,20.69525718688965
319,12.0,24.242424242424242,1.5,0.7,5.151072025299072
320,12.0,200.0,1.5,1.4,20.51869010925293
321,6.0,98.98989898989899,2.5,0.7,13.674469947814941
322,12.0,167.6767676767677,2.5,1.4,25.562715530395508
323,6.0,165.65656565656568,2.5,1.4,24.403400421142578
324,12.0,177.7777777777778,2.5,0.7,21.10562515258789
325,12.0,167.6767676767677,1.5,0.7,16.02105712890625
326,6.0,181.81818181818184,2.5,0.7,25.2607421875
327,6.0,187.8787878787879,1.5,0.7,24.5517635345459
328,6.0,159.5959595959596,2.5,1.4,20.971271514892578
329,6.0,171.71717171717174,2.5,1.4,28.148569107055664
330,6.0,175.75757575757578,2.5,1.4,16.927427291870117
331,6.0,135.35353535353536,1.5,1.4,17.119441986083984
332,6.0,193.93939393939394,2.5,1.4,24.985321044921875
333,12.0,191.91919191919195,1.5,0.7,25.070486068725586
334,6.0,191.91919191919195,1.5,0.7,17.95712661743164
335,12.0,185.85858585858588,2.5,0.7,23.680662155151367
336,6.0,167.6767676767677,2.5,0.7,24.79181480407715
337,6.0,117.17171717171718,1.5,0.7,15.329507827758789
338,6.0,78.7878787878788,2.5,1.4,6.771490097045898
339,12.0,195.95959595959596,2.5,1.4,24.781049728393555
340,6.0,58.58585858585859,2.5,1.4,8.157798767089844
341,6.0,167.6767676767677,1.5,1.4,26.56201171875
342,6.0,147.4747474747475,1.5,0.7,21.654165267944336
343,12.0,187.8787878787879,1.5,1.4,21.517648696899414
344,6.0,12.121212121212121,2.5,0.7,2.6698901653289795
345,12.0,145.45454545454547,1.5,1.4,17.04245376586914
346,6.0,165.65656565656568,1.5,1.4,21.603002548217773
347,6.0,185.85858585858588,2.5,0.7,28.44765281677246
348,6.0,183.83838383838386,1.5,0.7,20.95623207092285
349,12.0,200.0,2.5,0.7,22.3664608001709
350,6.0,72.72727272727273,2.388888888888889,0.8555555555555555,13.565083503723145
351,6.0,153.53535353535355,2.0555555555555554,0.9333333333333333,20.1964054107666
352,6.0,183.83838383838386,1.6111111111111112,1.4,28.873443603515625
353,7.0,14.141414141414142,2.1666666666666665,0.7,2.5679547786712646
354,8.0,84.84848484848486,1.9444444444444444,1.2444444444444445,10.659157752990723
355,9.0,145.45454545454547,2.388888888888889,0.9333333333333333,21.896154403686523
356,10.0,62.62626262626263,2.1666666666666665,1.1666666666666665,7.930820941925049
357,12.0,101.01010101010101,1.6111111111111112,0.7777777777777777,16.901193618774414
358,12.0,125.25252525252526,2.2777777777777777,1.011111111111111,13.657744407653809
359,12.0,189.89898989898992,1.9444444444444444,1.1666666666666665,24.04277992248535
360,10.0,179.79797979797982,1.7222222222222223,1.3222222222222222,22.238086700439453
361,6.0,189.89898989898992,1.5,0.7,31.905460357666016
362,6.0,195.95959595959596,2.5,1.4,34.170536041259766
363,6.0,200.0,1.5,0.7,20.69525718688965
364,6.0,191.91919191919195,2.5,1.4,23.14080810546875
365,6.0,169.69696969696972,2.5,0.7,20.25931167602539
366,12.0,200.0,2.5,1.4,25.388608932495117
367,12.0,159.5959595959596,1.5,1.4,23.751535415649414
368,12.0,38.38383838383839,1.5,1.4,6.602640151977539
369,6.0,185.85858585858588,2.5,0.7,28.44765281677246
370,6.0,111.11111111111111,2.5,1.4,11.75932788848877
371,6.0,189.89898989898992,1.5,1.4,17.818889617919922
372,6.0,137.37373737373738,1.5,1.4,16.071107864379883
373,12.0,169.69696969696972,1.5,0.7,25.26144027709961
374,12.0,193.93939393939394,2.5,0.7,24.812910079956055
375,6.0,179.79797979797982,2.5,0.7,25.731224060058594
376,12.0,183.83838383838386,2.5,0.7,26.684141159057617
377,12.0,0.0,1.5,1.4,1.6996654272079468
378,12.0,151.51515151515153,1.5,0.7,20.918575286865234
379,12.0,175.75757575757578,2.5,0.7,30.347911834716797
380,12.0,173.73737373737376,2.5,1.4,19.19676399230957
381,6.0,200.0,2.5,1.4,32.57075500488281
382,6.0,200.0,2.388888888888889,1.4,25.464351654052734
383,6.0,193.93939393939394,2.5,0.7,30.080114364624023
384,6.0,195.95959595959596,2.5,0.7,28.650053024291992
385,6.0,181.81818181818184,1.5,0.7,22.330888748168945
386,12.0,163.63636363636365,2.5,0.7,18.534204483032227
387,12.0,200.0,2.5,0.7,22.3664608001709
388,6.0,189.89898989898992,2.5,0.7,18.692230224609375
389,12.0,181.81818181818184,1.5,0.7,18.039289474487305
390,6.0,161.61616161616163,1.5,1.4,19.89943504333496
391,6.0,200.0,2.5,0.7,24.561460494995117
392,12.0,139.3939393939394,2.5,0.7,20.925216674804688
393,12.0,195.95959595959596,1.5,1.4,23.81462860107422
394,6.0,173.73737373737376,1.5,1.4,17.146015167236328
395,6.0,50.505050505050505,2.5,0.7,6.1684250831604
396,6.0,195.95959595959596,1.5,1.4,24.149402618408203
397,6.0,96.96969696969697,2.5,1.4,9.411864280700684
398,12.0,151.51515151515153,2.5,1.4,21.75560760498047
399,12.0,187.8787878787879,2.5,1.4,29.478116989135742
400,6.0,74.74747474747475,2.388888888888889,1.2444444444444445,9.159579277038574
401,6.0,94.94949494949496,2.2777777777777777,1.2444444444444445,16.167457580566406
402,8.0,50.505050505050505,2.2777777777777777,1.1666666666666665,9.2942476272583
403,8.0,161.61616161616163,1.9444444444444444,1.011111111111111,19.903316497802734
404,11.0,74.74747474747475,1.9444444444444444,0.9333333333333333,5.671078681945801
405,11.0,153.53535353535355,1.9444444444444444,1.2444444444444445,17.3559513092041
406,11.0,155.55555555555557,1.7222222222222223,1.011111111111111,19.141393661499023
407,11.0,175.75757575757578,2.0555555555555554,1.0888888888888888,31.209951400756836
408,12.0,117.17171717171718,1.9444444444444444,1.0888888888888888,14.786651611328125
409,12.0,175.75757575757578,1.6111111111111112,1.2444444444444445,28.653343200683594
410,6.0,177.7777777777778,2.5,0.7,21.46588897705078
411,12.0,171.71717171717174,2.5,0.7,18.409456253051758
412,12.0,177.7777777777778,2.5,0.7,21.10562515258789
413,7.0,175.75757575757578,1.5,1.4,20.778322219848633
414,6.0,187.8787878787879,1.5,1.4,22.29078483581543
415,6.0,195.95959595959596,1.5,1.4,24.149402618408203
416,12.0,191.91919191919195,1.5,1.4,29.161867141723633
417,12.0,200.0,2.5,0.7,22.3664608001709
418,12.0,185.85858585858588,1.5,1.4,21.461395263671875
419,12.0,0.0,1.5,0.7,2.0743062496185303
420,6.0,137.37373737373738,1.5,0.7,14.36517333984375
421,12.0,191.91919191919195,2.5,0.7,28.989582061767578
422,12.0,193.93939393939394,1.5,0.7,23.297086715698242
423,6.0,26.262626262626263,2.5,1.4,3.3915762901306152
424,6.0,107.07070707070707,1.5,0.7,14.88718318939209
425,9.0,191.91919191919195,2.5,1.4,18.60515022277832
426,6.0,200.0,1.5,0.7,20.69525718688965
427,12.0,181.81818181818184,1.5,0.7,18.039289474487305
428,6.0,169.69696969696972,1.5,1.4,16.894582748413086
429,6.0,125.25252525252526,2.5,1.4,20.547107696533203
430,12.0,129.2929292929293,2.5,1.4,13.631670951843262
431,12.0,197.97979797979798,1.5,1.4,28.359458923339844
432,12.0,195.95959595959596,1.5,1.4,23.81462860107422
433,12.0,101.01010101010101,2.5,1.4,11.848063468933105
434,6.0,149.4949494949495,2.5,0.7,20.501811981201172
435,12.0,143.43434343434345,2.5,1.4,20.704917907714844
436,12.0,200.0,1.5,1.4,20.51869010925293
437,12.0,88.8888888888889,1.5,0.7,11.587669372558594
438,12.0,165.65656565656568,1.5,1.4,26.537307739257812
439,12.0,171.71717171717174,1.5,1.4,25.517507553100586
440,12.0,165.65656565656568,2.5,1.4,13.958357810974121
441,12.0,193.93939393939394,2.5,1.4,26.05223274230957
442,12.0,175.75757575757578,1.5,1.4,23.60511589050293
443,12.0,187.8787878787879,2.5,1.4,29.478116989135742
444,12.0,187.8787878787879,2.5,0.7,20.81517219543457
445,6.0,193.93939393939394,2.5,0.7,30.080114364624023
