,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,2.6598052978515625,10.113716125488281,2.031709671020508,5.781229496002197,15.390792846679688,10.707533836364746,10.558646202087402,13.733906745910645,7.297628402709961,8.047438621520996,14.872749328613281,15.37226676940918,15.315088272094727,15.067766189575195,18.21756362915039,15.560327529907227,32.894893646240234,29.68832778930664,26.36175537109375,23.073705673217773,19.6723575592041,25.06019401550293,32.44597625732422,35.391971588134766,31.785282135009766,33.45459747314453,25.18021011352539,19.616565704345703,26.8109073638916,28.665964126586914,10.474804878234863,19.410432815551758,26.041406631469727,23.806419372558594,9.706263542175293,19.48926544189453,26.71968650817871,20.96388053894043,22.094785690307617,16.083581924438477,22.842790603637695,21.846261978149414,27.7883358001709,18.490631103515625,10.496509552001953,24.966341018676758,26.160720825195312,22.08763885498047,22.410606384277344,15.56299877166748
1,11.281465530395508,15.606098175048828,13.401485443115234,6.600708961486816,9.368708610534668,13.026078224182129,5.909262180328369,25.551231384277344,2.8994648456573486,12.218962669372559,23.81996726989746,25.06019401550293,31.320972442626953,21.115163803100586,26.061201095581055,19.81319808959961,8.679125785827637,29.68832778930664,22.094785690307617,18.79975128173828,26.041406631469727,24.116191864013672,26.34171485900879,18.584579467773438,15.560327529907227,14.2855863571167,35.391971588134766,33.45459747314453,31.785282135009766,28.665964126586914,26.8109073638916,27.7883358001709,0.9527711868286133,16.361005783081055,30.692106246948242,18.436767578125,3.1537413597106934,22.62606430053711,29.587438583374023,17.370147705078125,20.96388053894043,19.48926544189453,20.340028762817383,20.82697868347168,12.29808521270752,18.149185180664062,25.112014770507812,17.611886978149414,32.44597625732422,14.447341918945312
2,1.6210472583770752,17.101396560668945,4.855129241943359,22.622127532958984,15.189635276794434,26.569232940673828,27.202045440673828,11.12109375,1.6561721563339233,6.676941871643066,22.08763885498047,26.160720825195312,35.391971588134766,28.665964126586914,16.58951759338379,18.569303512573242,26.8109073638916,16.226598739624023,8.547072410583496,24.861902236938477,31.785282135009766,27.7883358001709,11.306902885437012,25.386301040649414,19.80402183532715,19.48926544189453,21.557714462280273,21.846261978149414,22.094785690307617,30.520769119262695,15.373448371887207,27.309778213500977,16.259061813354492,26.77836799621582,7.39402961730957,27.08993148803711,18.34064292907715,25.112014770507812,13.728962898254395,32.44597625732422,21.91143226623535,20.029064178466797,26.041406631469727,23.835702896118164,11.591034889221191,4.416210174560547,25.776865005493164,17.611886978149414,30.995750427246094,19.444372177124023
3,9.168370246887207,6.467661380767822,12.67923355102539,13.272635459899902,19.522912979125977,18.887216567993164,16.99616813659668,8.265151977539062,13.778401374816895,20.750225067138672,27.234893798828125,28.3914794921875,17.29102325439453,30.995750427246094,19.444372177124023,1.5349832773208618,14.2855863571167,21.43801498413086,13.057445526123047,35.391971588134766,32.44597625732422,29.587438583374023,22.62606430053711,26.8109073638916,26.77836799621582,4.694112777709961,28.665964126586914,13.539815902709961,15.373448371887207,24.861902236938477,26.272687911987305,17.489517211914062,25.112014770507812,35.911582946777344,22.32716178894043,18.426048278808594,29.58268928527832,18.450626373291016,27.7883358001709,2.517653465270996,22.08763885498047,19.48926544189453,14.872749328613281,19.616565704345703,15.773675918579102,32.894893646240234,26.25522804260254,18.403621673583984,20.96388053894043,20.389835357666016
4,6.995808124542236,9.441887855529785,5.290240287780762,1.4791035652160645,12.310202598571777,11.259466171264648,2.017491102218628,6.024479866027832,5.774127006530762,11.713421821594238,14.120555877685547,10.608211517333984,14.10733413696289,11.737659454345703,14.741182327270508,17.885082244873047,19.811691284179688,14.506052017211914,12.559511184692383,22.220684051513672,19.423198699951172,12.667823791503906,20.107887268066406,29.13938331604004,17.489517211914062,20.858877182006836,17.25522804260254,35.391971588134766,25.701526641845703,31.785282135009766,19.48926544189453,21.267627716064453,19.616565704345703,21.846261978149414,24.861902236938477,20.65983772277832,8.459944725036621,25.386301040649414,17.33397674560547,31.320972442626953,17.370147705078125,26.8109073638916,20.96388053894043,26.160720825195312,15.101577758789062,24.35347557067871,28.665964126586914,3.298666000366211,25.442081451416016,16.27801513671875
5,8.65054702758789,18.071062088012695,16.995084762573242,5.72201681137085,10.98293399810791,5.12338399887085,14.238189697265625,7.210030555725098,13.218554496765137,24.34588050842285,24.571863174438477,19.6723575592041,21.117961883544922,21.913644790649414,27.21823501586914,26.77836799621582,24.882797241210938,30.952259063720703,25.06019401550293,15.37226676940918,1.5349832773208618,18.426048278808594,35.391971588134766,33.45459747314453,26.8109073638916,28.665964126586914,29.587438583374023,31.785282135009766,13.400375366210938,27.08993148803711,15.81673812866211,30.692106246948242,20.982818603515625,24.861902236938477,38.34563446044922,29.58268928527832,20.055339813232422,24.878135681152344,21.91143226623535,2.517653465270996,22.84088706970215,28.3914794921875,12.386225700378418,26.650226593017578,18.77591896057129,32.44597625732422,27.715641021728516,16.510589599609375,29.873811721801758,19.256559371948242
6,5.689807891845703,17.510622024536133,5.009753227233887,12.983243942260742,15.78599739074707,16.9376220703125,21.648481369018555,16.50579833984375,31.93238639831543,20.686962127685547,30.376562118530273,25.06019401550293,25.249250411987305,27.08993148803711,17.187530517578125,13.026294708251953,29.58268928527832,25.001585006713867,2.539928436279297,24.334402084350586,10.538646697998047,3.852540969848633,28.201892852783203,30.995750427246094,18.70827293395996,25.829896926879883,25.386301040649414,18.34064292907715,18.450626373291016,12.318296432495117,30.426481246948242,24.35347557067871,15.29721450805664,27.234893798828125,17.795669555664062,18.490631103515625,34.28532028198242,10.27737045288086,9.338024139404297,25.112014770507812,5.752358436584473,26.160720825195312,17.489517211914062,22.2468204498291,38.34563446044922,2.996535539627075,21.46197509765625,12.879727363586426,20.731916427612305,31.785282135009766
7,6.713214874267578,20.737579345703125,28.058504104614258,4.323965549468994,14.079352378845215,10.818038940429688,7.5111846923828125,17.006977081298828,17.91940689086914,25.59478187561035,29.014392852783203,21.663307189941406,17.25377082824707,17.366779327392578,25.98212242126465,29.776437759399414,34.20537185668945,32.44597625732422,22.407407760620117,26.8109073638916,27.309778213500977,25.776865005493164,20.96388053894043,21.91143226623535,10.197271347045898,6.660698890686035,23.575237274169922,18.79975128173828,28.665964126586914,27.21823501586914,2.539928436279297,21.267627716064453,20.687908172607422,28.3914794921875,24.878135681152344,25.74739646911621,19.73746109008789,24.78704833984375,10.696479797363281,16.592775344848633,21.913644790649414,27.08993148803711,17.611886978149414,4.640432834625244,35.391971588134766,33.45459747314453,19.48926544189453,4.2325053215026855,22.410606384277344,38.34563446044922
8,14.983960151672363,10.105633735656738,7.912906646728516,17.938940048217773,12.770854949951172,16.526824951171875,21.03904151916504,21.09534454345703,17.289430618286133,25.354354858398438,28.222505569458008,25.249250411987305,22.094785690307617,23.09833526611328,26.8109073638916,20.96388053894043,30.520769119262695,22.62606430053711,1.6937133073806763,16.376283645629883,38.34563446044922,4.521498203277588,19.80402183532715,14.676020622253418,29.58268928527832,29.13938331604004,22.230722427368164,25.74739646911621,8.175315856933594,17.268444061279297,27.21823501586914,18.327714920043945,6.3270158767700195,21.267627716064453,8.703227996826172,29.66691780090332,18.70827293395996,19.15182876586914,15.561393737792969,12.559511184692383,16.424415588378906,15.92709732055664,21.91143226623535,2.022454261779785,20.340028762817383,28.665964126586914,26.041406631469727,32.44597625732422,20.687908172607422,19.535236358642578
9,5.483582973480225,10.721012115478516,10.737112045288086,23.773818969726562,12.796697616577148,18.928876876831055,22.681659698486328,17.72673225402832,19.096694946289062,26.755794525146484,21.268165588378906,24.334402084350586,26.678293228149414,21.48810386657715,21.115495681762695,19.6723575592041,28.665964126586914,32.44597625732422,1.6937133073806763,26.8109073638916,30.520769119262695,3.8912432193756104,10.58478832244873,36.76317596435547,17.89931297302246,26.77836799621582,19.00937271118164,27.309778213500977,26.34171485900879,19.669843673706055,19.616565704345703,35.391971588134766,33.45459747314453,24.966341018676758,24.861902236938477,5.708578586578369,13.871245384216309,21.199010848999023,20.82697868347168,14.674423217773438,6.697943210601807,21.913644790649414,26.041406631469727,17.370147705078125,8.599974632263184,19.80402183532715,25.06019401550293,15.339645385742188,18.12504768371582,31.785282135009766
